78.0,1745254504947,9.69098758394446E-5
79.0,1745254538391,9.619435722790178E-5
80.0,1745254572737,9.540761797538495E-5
81.0,1745254605335,9.455087117679746E-5
82.0,1745254638698,9.36254378736045E-5
83.0,1745254671934,9.263274501688284E-5
84.0,1745254705009,9.157432326706576E-5
85.0,1745254738722,9.045180463377551E-5
86.0,1745254771832,8.926691995938284E-5
87.0,1745254805194,8.802149625017355E-5
88.0,1745254838479,8.67174538592371E-5
89.0,1745254872871,8.535680352542144E-5
90.0,1745254905599,8.394164327291943E-5
91.0,1745254938846,8.247415517626754E-5
92.0,1745254972041,8.095660199574515E-5
93.0,1745255006270,7.939132368836219E-5
94.0,1745255039573,7.778073379981501E-5
95.0,1745255073145,7.612731574297387E-5
96.0,1745255105923,7.443361896864027E-5
97.0,1745255139362,7.270225503447864E-5
98.0,1745255172495,7.093589357818372E-5
99.0,1745255205750,6.913725820109267E-5
100.0,1745255239262,6.730912226858926E-5
101.0,1745255272396,6.54543046337755E-5
102.0,1745255304647,6.357566529100439E-5
103.0,1745255337067,6.1676100965976E-5
104.0,1745255369982,5.975854064919635E-5
105.0,1745255402224,5.7825941079686356E-5
106.0,1745255434869,5.58812821859046E-5
107.0,1745255466667,5.392756249091362E-5
108.0,1745255499292,5.1967794488874645E-5
109.0,1745255531584,5.0005000000000007E-5
110.0,1745255564259,4.804220551112538E-5
111.0,1745255598879,4.6082437509086404E-5
112.0,1745255630985,4.412871781409542E-5
113.0,1745255663619,4.218405892031368E-5
114.0,1745255695572,4.0251459350803676E-5
115.0,1745255727772,3.833389903402402E-5
116.0,1745255760102,3.643433470899561E-5
117.0,1745255792147,3.455569536622451E-5
118.0,1745255824341,3.2700877731410755E-5
119.0,1745255857700,3.0872741798907346E-5
120.0,1745255890252,2.9074106421816302E-5
121.0,1745255923029,2.7307744965521364E-5
122.0,1745255956891,2.5576381031359734E-5
123.0,1745255989471,2.3882684257026145E-5
124.0,1745256022898,2.2229266200184986E-5
125.0,1745256055377,2.0618676311637815E-5
126.0,1745256088086,1.9053398004254864E-5
127.0,1745256120556,1.7535844823732476E-5
128.0,1745256153581,1.606835672708059E-5
129.0,1745256185678,1.465319647457856E-5
130.0,1745256217922,1.3292546140762896E-5
131.0,1745256250295,1.1988503749826454E-5
132.0,1745256283974,1.0743080040617152E-5
133.0,1745256316772,9.55819536622451E-6
134.0,1745256349424,8.435676732934262E-6
135.0,1745256381527,7.377254983117162E-6
136.0,1745256413614,6.384562126395517E-6
137.0,1745256447112,5.459128823202553E-6
138.0,1745256479914,4.602382024615058E-6
139.0,1745256512446,3.81564277209822E-6
140.0,1745256545074,3.1001241605554047E-6
141.0,1745256577336,2.4569294678237992E-6
142.0,1745256609476,1.88705045349991E-6
143.0,1745256642405,1.3913658297181607E-6
144.0,1745256675410,9.706399062404947E-7
145.0,1745256708479,6.255214119460928E-7
146.0,1745256741168,3.5654249453846004E-7
147.0,1745256773433,1.6411790001226747E-7
148.0,1745256805942,4.8544333145058566E-8
149.0,1745256838130,1.0E-4
150.0,1745256873523,9.999036298790084E-5
151.0,1745256911182,9.996145566685496E-5
152.0,1745256948566,9.991328918118489E-5
153.0,1745256988905,9.984588209998774E-5
154.0,1745257028611,9.975926040997649E-5
155.0,1745257067595,9.965345750546155E-5
156.0,1745257108429,9.952851417547665E-5
157.0,1745257148440,9.938447858805392E-5
158.0,1745257187359,9.922140627165414E-5
159.0,1745257224444,9.903936009375951E-5
160.0,1745257261218,9.883841023663702E-5
161.0,1745257300025,9.861863417028185E-5
162.0,1745257339047,9.838011662255119E-5
163.0,1745257377377,9.81229495465001E-5
164.0,1745257411993,9.784723208493179E-5
165.0,1745257445504,9.755307053217622E-5
166.0,1745257478296,9.724057829311158E-5
167.0,1745257510732,9.69098758394446E-5
168.0,1745257543418,9.656109066326638E-5
169.0,1745257575845,9.619435722790178E-5
170.0,1745257608567,9.580981691607122E-5
171.0,1745257642947,9.540761797538495E-5
172.0,1745257675076,9.498791546119083E-5
173.0,1745257707036,9.455087117679746E-5
174.0,1745257739023,9.409665361109601E-5
175.0,1745257772354,9.36254378736045E-5
176.0,1745257804518,9.31374056269597E-5
177.0,1745257836919,9.263274501688284E-5
178.0,1745257870054,9.211165059964574E-5
179.0,1745257904613,9.157432326706576E-5
180.0,1745257937182,9.102097016905805E-5
181.0,1745257970229,9.045180463377551E-5
182.0,1745258003902,8.986704608536649E-5
183.0,1745258037419,8.926691995938284E-5
184.0,1745258072745,8.865165761587003E-5
185.0,1745258104804,8.802149625017355E-5
186.0,1745258136826,8.737667880149553E-5
187.0,1745258169321,8.67174538592371E-5
188.0,1745258202341,8.604407556716244E-5
189.0,1745258235715,8.535680352542144E-5
190.0,1745258268262,8.465590269046907E-5
191.0,1745258300518,8.394164327291943E-5
192.0,1745258333330,8.321430063337454E-5
193.0,1745258366013,8.247415517626754E-5
194.0,1745258397719,8.172149224176146E-5
195.0,1745258430250,8.095660199574515E-5
196.0,1745258463730,8.017977931796879E-5
197.0,1745258497186,7.939132368836219E-5
198.0,1745258529632,7.859153907157948E-5
199.0,1745258561907,7.778073379981501E-5
200.0,1745258594150,7.695922045393547E-5
201.0,1745258625666,7.612731574297387E-5
202.0,1745258657746,7.528534038203234E-5
203.0,1745258690974,7.443361896864027E-5
204.0,1745258723748,7.357247985761574E-5
205.0,1745258756043,7.270225503447864E-5
206.0,1745258789882,7.182327998746375E-5
207.0,1745258821966,7.093589357818372E-5
208.0,1745258855919,7.004043791099154E-5
209.0,1745258888575,6.913725820109267E-5
210.0,1745258921192,6.822670264145809E-5
211.0,1745258953316,6.730912226858926E-5
212.0,1745258985613,6.638487082718686E-5
213.0,1745259018496,6.54543046337755E-5
214.0,1745259050806,6.451778243933685E-5
215.0,1745259084513,6.357566529100439E-5
216.0,1745259116823,6.262831639287284E-5
217.0,1745259151262,6.1676100965976E-5
218.0,1745259183721,6.0719386107487216E-5
219.0,1745259216908,5.975854064919635E-5
220.0,1745259249729,5.879393501531806E-5
221.0,1745259283425,5.7825941079686356E-5
222.0,1745259317908,5.6854932022390006E-5
223.0,1745259352515,5.58812821859046E-5
224.0,1745259385434,5.49053669307764E-5
225.0,1745259417623,5.392756249091362E-5
226.0,1745259451546,5.2948245828541194E-5
227.0,1745259483933,5.1967794488874645E-5
228.0,1745259516414,5.0986586454569114E-5
229.0,1745259549736,5.0005000000000007E-5
230.0,1745259582933,4.90234135454309E-5
231.0,1745259617451,4.804220551112538E-5
232.0,1745259650993,4.7061754171458806E-5
233.0,1745259688602,4.6082437509086404E-5
234.0,1745259722290,4.5104633069223624E-5
235.0,1745259756133,4.412871781409542E-5
236.0,1745259789689,4.315506797761002E-5
237.0,1745259833586,4.218405892031368E-5
238.0,1745259881721,4.121606498468195E-5
239.0,1745259930257,4.0251459350803676E-5
240.0,1745259978321,3.92906138925128E-5
241.0,1745260026252,3.833389903402402E-5
242.0,1745260074456,3.738168360712719E-5
243.0,1745260122478,3.643433470899561E-5
244.0,1745260170848,3.549221756066316E-5
245.0,1745260219233,3.455569536622451E-5
246.0,1745260267305,3.362512917281314E-5
247.0,1745260315100,3.2700877731410755E-5
248.0,1745260362508,3.1783297358541914E-5
249.0,1745260409869,3.0872741798907346E-5
250.0,1745260457903,2.996956208900847E-5
251.0,1745260505599,2.9074106421816302E-5
252.0,1745260553191,2.818672001253627E-5
253.0,1745260600405,2.7307744965521364E-5
254.0,1745260647409,2.643752014238425E-5
255.0,1745260694925,2.5576381031359734E-5
256.0,1745260742660,2.472465961796767E-5
257.0,1745260790505,2.3882684257026145E-5
258.0,1745260837997,2.3050779546064566E-5
259.0,1745260885065,2.2229266200184986E-5
260.0,1745260932327,2.1418460928420534E-5
261.0,1745260979761,2.0618676311637815E-5
262.0,1745261027429,1.98302206820312E-5
263.0,1745261074922,1.9053398004254864E-5
264.0,1745261122451,1.8288507758238536E-5
265.0,1745261169955,1.7535844823732476E-5
266.0,1745261217314,1.679569936662547E-5
267.0,1745261264742,1.606835672708059E-5
268.0,1745261312293,1.5354097309530943E-5
269.0,1745261359661,1.465319647457856E-5
270.0,1745261406936,1.3965924432837575E-5
271.0,1745261454180,1.3292546140762896E-5
272.0,1745261501304,1.2633321198504484E-5
273.0,1745261548545,1.1988503749826454E-5
274.0,1745261596085,1.1358342384129981E-5
275.0,1745261643104,1.0743080040617152E-5
276.0,1745261690253,1.0142953914633514E-5
277.0,1745261737550,9.55819536622451E-6
278.0,1745261784898,8.98902983094195E-6
279.0,1745261832122,8.435676732934262E-6
280.0,1745261879560,7.89834940035425E-6
281.0,1745261926926,7.377254983117162E-6
282.0,1745261974352,6.8725943730402975E-6
283.0,1745262022043,6.384562126395517E-6
284.0,1745262069967,5.913346388903995E-6
285.0,1745262117260,5.459128823202553E-6
286.0,1745262164488,5.022084538809186E-6
287.0,1745262212582,4.602382024615058E-6
288.0,1745262260310,4.200183083928793E-6
289.0,1745262308563,3.81564277209822E-6
290.0,1745262355865,3.4489093367336268E-6
291.0,1745262403776,3.1001241605554047E-6
292.0,1745262451049,2.769421706888438E-6
293.0,1745262498843,2.4569294678237992E-6
294.0,1745262546152,2.16276791506822E-6
295.0,1745262593562,1.88705045349991E-6
296.0,1745262640836,1.6298833774488078E-6
297.0,1745262688187,1.3913658297181607E-6
298.0,1745262736116,1.1715897633629851E-6
299.0,1745262784014,9.706399062404947E-7
